File_ID,DSS_tbl_source,DSS_tbl_relpath,DSS_tbl_transcript,DSS_tbl_transcript_relpath,DSS_tbl_command,DSS_tbl_score,DSS_tbl_score_is_na,DSS_tbl_warning_50,DSS_tbl_CNJ,DSS_tbl_IP,DSS_tbl_IR,DSS_tbl_MV,DSS_tbl_NG,DSS_tbl_PP,DSS_tbl_S,DSS_tbl_SV,DSS_tbl_TOT,DSS_tbl_WHQ
614,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/614.tbl.cex,phase2/measures/dss/TD/A/614.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/614.cha,data/annotated/ENNI_batchalign/TD/A/614.cha,dss +t*CHI +deng.cut +leng,7.72,0,0,68,54,0,121,7,54,50,32,386,0
618,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/618.tbl.cex,phase2/measures/dss/TD/A/618.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/618.cha,data/annotated/ENNI_batchalign/TD/A/618.cha,dss +t*CHI +deng.cut +leng,11.64,0,0,224,61,0,156,11,65,50,15,582,0
622,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/622.tbl.cex,phase2/measures/dss/TD/A/622.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/622.cha,data/annotated/ENNI_batchalign/TD/A/622.cha,dss +t*CHI +deng.cut +leng,9.84,0,0,148,37,0,122,14,98,47,20,492,6
626,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/626.tbl.cex,phase2/measures/dss/TD/A/626.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/626.cha,data/annotated/ENNI_batchalign/TD/A/626.cha,dss +t*CHI +deng.cut +leng,7.82,0,0,69,26,6,111,18,61,47,51,391,2
630,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/630.tbl.cex,phase2/measures/dss/TD/A/630.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/630.cha,data/annotated/ENNI_batchalign/TD/A/630.cha,dss +t*CHI +deng.cut +leng,8.22,0,0,78,94,6,112,0,65,50,6,411,0
634,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/634.tbl.cex,phase2/measures/dss/TD/A/634.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/634.cha,data/annotated/ENNI_batchalign/TD/A/634.cha,dss +t*CHI +deng.cut +leng,8.74,0,0,135,22,1,118,14,65,50,30,437,2
637,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/637.tbl.cex,phase2/measures/dss/TD/A/637.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/637.cha,data/annotated/ENNI_batchalign/TD/A/637.cha,dss +t*CHI +deng.cut +leng,9.58,0,0,92,39,4,146,14,82,49,53,479,0
641,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/641.tbl.cex,phase2/measures/dss/TD/A/641.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/641.cha,data/annotated/ENNI_batchalign/TD/A/641.cha,dss +t*CHI +deng.cut +leng,4.32,0,0,18,15,1,77,9,26,50,18,216,2
645,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/645.tbl.cex,phase2/measures/dss/TD/A/645.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/645.cha,data/annotated/ENNI_batchalign/TD/A/645.cha,dss +t*CHI +deng.cut +leng,10.00,0,0,124,65,0,160,32,36,50,27,500,6
649,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/649.tbl.cex,phase2/measures/dss/TD/A/649.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/649.cha,data/annotated/ENNI_batchalign/TD/A/649.cha,dss +t*CHI +deng.cut +leng,6.76,0,0,53,43,0,117,7,38,49,31,338,0
650,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/650.tbl.cex,phase2/measures/dss/TD/A/650.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/650.cha,data/annotated/ENNI_batchalign/TD/A/650.cha,dss +t*CHI +deng.cut +leng,8.82,0,0,90,30,6,124,4,57,50,60,441,20
653,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/653.tbl.cex,phase2/measures/dss/TD/A/653.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/653.cha,data/annotated/ENNI_batchalign/TD/A/653.cha,dss +t*CHI +deng.cut +leng,10.18,0,0,141,41,0,150,21,74,50,20,509,12
654,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/654.tbl.cex,phase2/measures/dss/TD/A/654.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/654.cha,data/annotated/ENNI_batchalign/TD/A/654.cha,dss +t*CHI +deng.cut +leng,8.36,0,0,115,31,1,101,0,75,49,36,418,10
657,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/657.tbl.cex,phase2/measures/dss/TD/A/657.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/657.cha,data/annotated/ENNI_batchalign/TD/A/657.cha,dss +t*CHI +deng.cut +leng,7.86,0,0,76,20,1,108,0,104,49,27,393,8
660,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/660.tbl.cex,phase2/measures/dss/TD/A/660.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/660.cha,data/annotated/ENNI_batchalign/TD/A/660.cha,dss +t*CHI +deng.cut +leng,10.44,0,0,134,21,7,151,28,103,49,27,522,2
661,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/661.tbl.cex,phase2/measures/dss/TD/A/661.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/661.cha,data/annotated/ENNI_batchalign/TD/A/661.cha,dss +t*CHI +deng.cut +leng,6.48,0,0,37,26,0,86,7,76,50,42,324,0
665,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/665.tbl.cex,phase2/measures/dss/TD/A/665.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/665.cha,data/annotated/ENNI_batchalign/TD/A/665.cha,dss +t*CHI +deng.cut +leng,9.62,0,0,158,19,0,103,4,110,50,33,481,4
670,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/670.tbl.cex,phase2/measures/dss/TD/A/670.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/670.cha,data/annotated/ENNI_batchalign/TD/A/670.cha,dss +t*CHI +deng.cut +leng,9.18,0,0,73,45,0,148,25,89,50,21,459,8
671,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/671.tbl.cex,phase2/measures/dss/TD/A/671.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/671.cha,data/annotated/ENNI_batchalign/TD/A/671.cha,dss +t*CHI +deng.cut +leng,8.96,0,0,121,20,0,116,9,120,49,13,448,0
677,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/677.tbl.cex,phase2/measures/dss/TD/A/677.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/677.cha,data/annotated/ENNI_batchalign/TD/A/677.cha,dss +t*CHI +deng.cut +leng,9.94,0,0,150,27,0,125,5,69,50,63,497,8
701,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/701.tbl.cex,phase2/measures/dss/TD/A/701.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/701.cha,data/annotated/ENNI_batchalign/TD/A/701.cha,dss +t*CHI +deng.cut +leng,10.28,0,0,122,52,2,153,35,37,50,37,514,26
702,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/702.tbl.cex,phase2/measures/dss/TD/A/702.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/702.cha,data/annotated/ENNI_batchalign/TD/A/702.cha,dss +t*CHI +deng.cut +leng,6.54,0,0,90,20,0,85,4,62,50,16,327,0
705,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/705.tbl.cex,phase2/measures/dss/TD/A/705.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/705.cha,data/annotated/ENNI_batchalign/TD/A/705.cha,dss +t*CHI +deng.cut +leng,6.62,0,0,77,23,0,101,4,51,50,25,331,0
706,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/706.tbl.cex,phase2/measures/dss/TD/A/706.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/706.cha,data/annotated/ENNI_batchalign/TD/A/706.cha,dss +t*CHI +deng.cut +leng,9.24,0,0,149,34,0,90,4,85,50,50,462,0
709,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/709.tbl.cex,phase2/measures/dss/TD/A/709.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/709.cha,data/annotated/ENNI_batchalign/TD/A/709.cha,dss +t*CHI +deng.cut +leng,5.50,0,0,23,18,1,111,7,28,50,37,275,0
713,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/713.tbl.cex,phase2/measures/dss/TD/A/713.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/713.cha,data/annotated/ENNI_batchalign/TD/A/713.cha,dss +t*CHI +deng.cut +leng,9.20,0,0,180,56,6,109,4,10,49,44,460,2
714,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/714.tbl.cex,phase2/measures/dss/TD/A/714.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/714.cha,data/annotated/ENNI_batchalign/TD/A/714.cha,dss +t*CHI +deng.cut +leng,11.38,0,0,137,66,7,140,19,99,50,44,569,7
718,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/718.tbl.cex,phase2/measures/dss/TD/A/718.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/718.cha,data/annotated/ENNI_batchalign/TD/A/718.cha,dss +t*CHI +deng.cut +leng,11.26,0,0,175,48,0,126,4,83,50,75,563,2
722,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/722.tbl.cex,phase2/measures/dss/TD/A/722.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/722.cha,data/annotated/ENNI_batchalign/TD/A/722.cha,dss +t*CHI +deng.cut +leng,10.52,0,0,157,26,0,117,11,85,50,68,526,12
726,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/726.tbl.cex,phase2/measures/dss/TD/A/726.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/726.cha,data/annotated/ENNI_batchalign/TD/A/726.cha,dss +t*CHI +deng.cut +leng,10.52,0,0,176,11,0,120,4,95,50,58,526,12
730,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/730.tbl.cex,phase2/measures/dss/TD/A/730.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/730.cha,data/annotated/ENNI_batchalign/TD/A/730.cha,dss +t*CHI +deng.cut +leng,5.84,0,0,6,23,0,119,21,63,49,11,292,0
737,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/737.tbl.cex,phase2/measures/dss/TD/A/737.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/737.cha,data/annotated/ENNI_batchalign/TD/A/737.cha,dss +t*CHI +deng.cut +leng,10.14,0,0,73,124,0,113,25,43,50,77,507,2
738,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/738.tbl.cex,phase2/measures/dss/TD/A/738.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/738.cha,data/annotated/ENNI_batchalign/TD/A/738.cha,dss +t*CHI +deng.cut +leng,13.00,0,0,188,39,0,195,35,72,50,59,650,12
746,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/746.tbl.cex,phase2/measures/dss/TD/A/746.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/746.cha,data/annotated/ENNI_batchalign/TD/A/746.cha,dss +t*CHI +deng.cut +leng,9.12,0,0,131,44,6,133,7,53,49,27,456,6
752,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/752.tbl.cex,phase2/measures/dss/TD/A/752.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/752.cha,data/annotated/ENNI_batchalign/TD/A/752.cha,dss +t*CHI +deng.cut +leng,10.38,0,0,163,40,7,134,28,70,50,27,519,0
756,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/756.tbl.cex,phase2/measures/dss/TD/A/756.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/756.cha,data/annotated/ENNI_batchalign/TD/A/756.cha,dss +t*CHI +deng.cut +leng,8.68,0,0,103,28,0,136,14,48,50,43,434,12
757,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/757.tbl.cex,phase2/measures/dss/TD/A/757.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/757.cha,data/annotated/ENNI_batchalign/TD/A/757.cha,dss +t*CHI +deng.cut +leng,7.44,0,0,105,18,1,83,0,68,50,39,372,8
761,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/761.tbl.cex,phase2/measures/dss/TD/A/761.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/761.cha,data/annotated/ENNI_batchalign/TD/A/761.cha,dss +t*CHI +deng.cut +leng,7.14,0,0,80,35,0,104,0,68,48,22,357,0
762,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/762.tbl.cex,phase2/measures/dss/TD/A/762.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/762.cha,data/annotated/ENNI_batchalign/TD/A/762.cha,dss +t*CHI +deng.cut +leng,10.94,0,0,182,39,3,149,7,67,50,44,547,6
765,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/765.tbl.cex,phase2/measures/dss/TD/A/765.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/765.cha,data/annotated/ENNI_batchalign/TD/A/765.cha,dss +t*CHI +deng.cut +leng,12.26,0,0,230,39,0,135,8,74,50,77,613,0
766,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/766.tbl.cex,phase2/measures/dss/TD/A/766.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/766.cha,data/annotated/ENNI_batchalign/TD/A/766.cha,dss +t*CHI +deng.cut +leng,7.56,0,0,92,23,0,134,14,41,50,24,378,0
767,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/767.tbl.cex,phase2/measures/dss/TD/A/767.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/767.cha,data/annotated/ENNI_batchalign/TD/A/767.cha,dss +t*CHI +deng.cut +leng,8.80,0,0,85,77,0,109,20,67,49,27,440,6
769,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/769.tbl.cex,phase2/measures/dss/TD/A/769.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/769.cha,data/annotated/ENNI_batchalign/TD/A/769.cha,dss +t*CHI +deng.cut +leng,9.78,0,0,130,37,0,130,7,75,50,60,489,0
771,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/771.tbl.cex,phase2/measures/dss/TD/A/771.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/771.cha,data/annotated/ENNI_batchalign/TD/A/771.cha,dss +t*CHI +deng.cut +leng,9.28,0,0,146,58,0,120,0,70,50,14,464,6
773,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/773.tbl.cex,phase2/measures/dss/TD/A/773.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/773.cha,data/annotated/ENNI_batchalign/TD/A/773.cha,dss +t*CHI +deng.cut +leng,6.98,0,0,68,32,0,126,7,35,49,32,349,0
801,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/801.tbl.cex,phase2/measures/dss/TD/A/801.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/801.cha,data/annotated/ENNI_batchalign/TD/A/801.cha,dss +t*CHI +deng.cut +leng,10.02,0,0,158,34,2,139,4,86,49,25,501,4
802,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/802.tbl.cex,phase2/measures/dss/TD/A/802.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/802.cha,data/annotated/ENNI_batchalign/TD/A/802.cha,dss +t*CHI +deng.cut +leng,9.62,0,0,206,18,0,100,5,73,50,27,481,2
805,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/805.tbl.cex,phase2/measures/dss/TD/A/805.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/805.cha,data/annotated/ENNI_batchalign/TD/A/805.cha,dss +t*CHI +deng.cut +leng,13.08,0,0,190,57,7,176,42,92,50,20,654,20
806,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/806.tbl.cex,phase2/measures/dss/TD/A/806.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/806.cha,data/annotated/ENNI_batchalign/TD/A/806.cha,dss +t*CHI +deng.cut +leng,10.92,0,0,160,41,0,146,28,77,50,38,546,6
809,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/809.tbl.cex,phase2/measures/dss/TD/A/809.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/809.cha,data/annotated/ENNI_batchalign/TD/A/809.cha,dss +t*CHI +deng.cut +leng,10.98,0,0,133,38,0,151,0,106,49,50,549,22
810,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/810.tbl.cex,phase2/measures/dss/TD/A/810.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/810.cha,data/annotated/ENNI_batchalign/TD/A/810.cha,dss +t*CHI +deng.cut +leng,11.24,0,0,177,47,0,125,4,103,50,45,562,11
813,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/813.tbl.cex,phase2/measures/dss/TD/A/813.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/813.cha,data/annotated/ENNI_batchalign/TD/A/813.cha,dss +t*CHI +deng.cut +leng,7.38,0,0,43,30,0,120,24,50,50,52,369,0
818,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/818.tbl.cex,phase2/measures/dss/TD/A/818.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/818.cha,data/annotated/ENNI_batchalign/TD/A/818.cha,dss +t*CHI +deng.cut +leng,9.22,0,0,150,43,0,126,4,49,49,34,461,6
830,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/830.tbl.cex,phase2/measures/dss/TD/A/830.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/830.cha,data/annotated/ENNI_batchalign/TD/A/830.cha,dss +t*CHI +deng.cut +leng,9.00,0,0,84,63,0,132,0,69,48,46,450,8
836,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/836.tbl.cex,phase2/measures/dss/TD/A/836.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/836.cha,data/annotated/ENNI_batchalign/TD/A/836.cha,dss +t*CHI +deng.cut +leng,9.08,0,0,62,34,6,127,14,98,50,55,454,8
837,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/837.tbl.cex,phase2/measures/dss/TD/A/837.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/837.cha,data/annotated/ENNI_batchalign/TD/A/837.cha,dss +t*CHI +deng.cut +leng,9.04,0,0,95,55,1,138,14,63,50,34,452,2
840,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/840.tbl.cex,phase2/measures/dss/TD/A/840.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/840.cha,data/annotated/ENNI_batchalign/TD/A/840.cha,dss +t*CHI +deng.cut +leng,10.28,0,0,143,20,7,128,11,85,50,56,514,14
844,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/844.tbl.cex,phase2/measures/dss/TD/A/844.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/844.cha,data/annotated/ENNI_batchalign/TD/A/844.cha,dss +t*CHI +deng.cut +leng,10.70,0,0,157,25,13,122,19,125,50,24,535,0
845,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/845.tbl.cex,phase2/measures/dss/TD/A/845.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/845.cha,data/annotated/ENNI_batchalign/TD/A/845.cha,dss +t*CHI +deng.cut +leng,8.90,0,0,162,29,0,119,11,49,50,25,445,0
848,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/848.tbl.cex,phase2/measures/dss/TD/A/848.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/848.cha,data/annotated/ENNI_batchalign/TD/A/848.cha,dss +t*CHI +deng.cut +leng,9.68,0,0,127,49,2,123,7,90,50,36,484,0
849,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/849.tbl.cex,phase2/measures/dss/TD/A/849.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/849.cha,data/annotated/ENNI_batchalign/TD/A/849.cha,dss +t*CHI +deng.cut +leng,10.16,0,0,154,33,0,170,4,49,50,34,508,14
852,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/852.tbl.cex,phase2/measures/dss/TD/A/852.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/852.cha,data/annotated/ENNI_batchalign/TD/A/852.cha,dss +t*CHI +deng.cut +leng,11.40,0,0,224,50,0,115,4,95,50,30,570,2
853,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/853.tbl.cex,phase2/measures/dss/TD/A/853.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/853.cha,data/annotated/ENNI_batchalign/TD/A/853.cha,dss +t*CHI +deng.cut +leng,9.02,0,0,146,19,6,90,0,42,50,98,451,0
856,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/856.tbl.cex,phase2/measures/dss/TD/A/856.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/856.cha,data/annotated/ENNI_batchalign/TD/A/856.cha,dss +t*CHI +deng.cut +leng,8.78,0,0,84,67,0,134,14,62,50,28,439,0
865,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/865.tbl.cex,phase2/measures/dss/TD/A/865.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/865.cha,data/annotated/ENNI_batchalign/TD/A/865.cha,dss +t*CHI +deng.cut +leng,10.62,0,0,125,115,0,118,8,80,49,36,531,0
869,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/measures/dss/TD/A/869.tbl.cex,phase2/measures/dss/TD/A/869.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/A/869.cha,data/annotated/ENNI_batchalign/TD/A/869.cha,dss +t*CHI +deng.cut +leng,11.26,0,0,167,32,0,144,8,114,50,48,563,0
